date,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm
1973-06-01,13.8,5.0,19.0,0.0
1973-06-02,16.6,6.0,22.0,0.0
1973-06-03,17.2,8.0,25.0,0.0
1973-06-04,19.2,11.0,25.0,0.0
1973-06-07,20.3,13.0,28.0,0.0
1973-06-10,21.0,14.0,29.0,3.5
1973-06-11,22.0,16.0,29.0,0.0
1973-06-13,16.6,9.0,22.0,0.0
1973-06-15,21.0,13.0,27.0,0.0
1973-06-16,20.6,14.0,28.0,4.2
1973-06-20,19.3,14.0,25.0,0.1
1973-06-23,18.7,12.0,23.0,0.0
1973-06-26,15.3,10.0,25.0,4.2
1973-06-27,14.1,12.0,17.0,3.9
1973-07-02,20.2,13.0,26.0,0.3
1973-07-09,12.0,8.0,17.0,0.1
1973-07-13,21.6,11.0,28.0,0.0
1973-07-18,21.4,14.0,28.0,0.0
1973-07-21,15.2,14.0,17.0,5.4
1973-07-27,15.5,15.0,18.0,6.9
1973-07-29,17.3,14.0,22.0,0.7
1973-08-04,20.3,16.0,27.0,0.0
1973-08-24,12.6,7.0,18.0,0.0
1973-08-29,9.2,6.0,14.0,0.7
1973-08-30,9.7,3.0,17.0,0.0
1973-08-31,12.4,4.0,19.0,0.0
1973-09-01,15.8,7.0,23.0,0.0
1973-09-03,12.6,9.0,17.0,2.1
1973-09-04,12.0,9.0,15.0,1.3
1973-09-12,10.2,5.0,14.0,1.8
1973-09-13,8.8,5.0,13.0,2.6
1973-09-14,6.7,4.0,10.0,9.6
1973-09-15,5.0,3.0,8.0,6.2
1973-09-17,3.0,-1.0,8.0,0.0
1973-09-19,6.7,4.0,9.0,0.3
1973-09-22,14.2,9.0,19.0,0.0
1973-09-24,0.4,-5.0,5.0,0.0
1973-09-25,1.2,-1.0,5.0,0.0
1973-09-26,0.6,-4.0,6.0,0.0
1973-10-01,10.7,1.0,18.0,0.0
1973-10-03,7.8,1.0,15.0,0.5
1973-10-05,9.7,6.0,14.0,0.0
1973-10-06,6.7,3.0,10.0,0.0
1973-10-07,4.2,-1.0,10.0,0.0
1973-10-08,3.9,-4.0,11.0,0.0
1973-10-09,6.1,1.0,13.0,0.0
1973-10-10,5.6,-1.0,11.0,0.0
1973-10-11,7.7,6.0,12.0,0.4
1973-10-19,1.0,0.0,8.0,11.1
1973-10-20,1.7,-1.0,4.0,4.3
1973-10-21,-0.2,-1.0,2.0,3.8
1973-10-22,-0.7,-3.0,3.0,3.4
1973-10-25,-3.4,-5.0,-1.0,0.2
1973-10-29,-3.0,-4.0,-2.0,0.0
1973-11-03,-5.0,-8.0,-3.0,0.0
1973-11-04,-1.2,-4.0,1.0,1.8
1973-11-05,0.5,-2.0,1.0,0.8
1973-11-14,3.6,3.0,5.0,4.3
1973-11-20,-4.4,-11.0,-1.0,3.9
1973-11-24,0.0,-5.0,2.0,4.1
1973-11-25,0.3,-2.0,3.0,5.4
1973-11-28,-9.4,-14.0,-6.0,0.0
1973-11-29,-5.9,-9.0,-4.0,2.5
1973-12-01,-11.3,-15.0,-7.0,3.1
1973-12-04,-10.0,-22.0,-4.0,3.8
1973-12-17,-0.1,-2.0,1.0,1.3
1973-12-27,0.3,0.0,1.0,7.3
1974-01-04,-14.6,-20.0,-8.0,0.0
1974-01-05,-9.3,-13.0,-4.0,0.0
1974-01-06,-6.0,-9.0,-4.0,0.2
1974-01-08,-18.3,-21.0,-16.0,0.0
1974-01-10,-20.6,-24.0,-17.0,0.1
1974-01-11,-20.0,-22.0,-17.0,0.0
1974-01-13,-18.2,-20.0,-15.0,0.0
1974-01-22,-16.5,-19.0,-12.0,0.3
1974-01-24,-6.4,-7.0,-3.0,2.1
1974-01-26,-3.3,-7.0,-1.0,1.4
1974-01-30,-16.2,-20.0,-14.0,0.1
1974-02-01,-4.6,-11.0,-2.0,4.5
1974-02-02,-9.8,-12.0,-7.0,0.5
1974-02-07,0.8,-2.0,2.0,3.5
1974-02-08,-0.5,-1.0,0.0,0.1
1974-02-19,-0.8,-2.0,0.0,0.5
1974-02-23,-11.7,-18.0,-6.0,0.0
1974-02-24,-11.7,-16.0,-5.0,0.0
1974-02-28,-4.7,-13.0,-2.0,0.0
1974-03-03,-2.3,-8.0,0.0,0.0
1974-03-04,-6.7,-10.0,-2.0,0.2
1974-03-05,-3.7,-8.0,-2.0,0.2
1974-03-08,-6.4,-12.0,2.0,0.0
1974-03-19,1.7,0.0,3.0,6.1
1974-03-25,1.3,-2.0,4.0,0.0
1974-03-31,1.4,-3.0,6.0,0.0
1974-04-01,3.3,-1.0,8.0,0.0
1974-04-02,3.6,0.0,10.0,0.0
1974-04-07,1.4,0.0,3.0,0.5
1974-04-08,2.2,0.0,5.0,0.4
1974-04-13,10.0,4.0,17.0,1.7
1974-04-15,-0.1,-1.0,0.0,6.0
1974-04-16,1.0,-2.0,3.0,0.0
1974-04-17,2.7,-2.0,7.0,0.0
1974-04-24,0.4,-2.0,5.0,3.6
1974-05-03,13.7,10.0,19.0,2.3
1974-05-07,18.8,11.0,24.0,0.0
1974-05-09,13.9,11.0,19.0,0.7
1974-05-10,17.0,8.0,21.0,0.0
1974-05-11,18.9,13.0,26.0,5.3
1974-05-13,8.8,5.0,13.0,0.3
1974-05-14,9.0,6.0,13.0,7.5
1974-05-15,10.0,5.0,14.0,0.0
1974-05-16,11.8,6.0,15.0,0.0
1974-05-17,13.6,6.0,18.0,0.0
1974-05-18,12.6,7.0,20.0,11.2
1974-05-20,0.0,-1.0,1.0,9.8
1974-05-22,8.2,2.0,12.0,0.4
1974-05-23,10.8,4.0,16.0,0.1
1974-05-24,11.2,8.0,14.0,6.4
1974-05-27,10.4,6.0,15.0,7.6
1974-05-28,10.8,8.0,17.0,1.2
1974-05-30,17.0,8.0,24.0,0.0
1974-06-02,13.0,11.0,19.0,0.0
1974-06-04,13.8,12.0,18.0,0.1
1974-06-06,13.7,8.0,19.0,0.0
1974-06-09,17.0,10.0,23.0,0.0
1974-06-10,15.8,11.0,20.0,0.0
1974-06-11,17.3,10.0,23.0,0.0
1974-06-13,17.5,11.0,24.0,0.0
1974-06-15,20.0,11.0,26.0,0.0
1974-06-18,16.2,13.0,20.0,0.3
1974-06-19,17.4,11.0,22.0,0.0
1974-06-20,17.5,10.0,23.0,11.3
1974-06-21,17.4,14.0,23.0,8.2
1974-06-22,21.3,13.0,26.0,1.5
1974-06-24,18.6,15.0,26.0,16.1
1974-06-28,20.6,13.0,27.0,0.0
1974-06-29,20.1,16.0,27.0,1.2
1974-07-01,21.6,14.0,27.0,0.0
1974-07-02,23.0,19.0,27.0,0.1
1974-07-03,15.1,14.0,18.0,35.1
1974-07-04,16.5,12.0,23.0,11.8
1974-07-05,18.8,12.0,24.0,3.9
1974-07-09,21.4,15.0,28.0,0.0
1974-07-11,16.6,14.0,22.0,3.4
1974-07-12,18.9,14.0,24.0,1.8
1974-07-13,17.8,14.0,24.0,0.4
1974-07-14,16.4,13.0,21.0,4.0
1974-07-17,19.3,16.0,25.0,1.1
1974-07-19,21.1,15.0,28.0,0.0
1974-07-20,20.4,17.0,28.0,1.3
1974-07-25,19.7,16.0,24.0,6.6
1974-07-28,16.7,11.0,22.0,0.0
1974-08-01,14.0,10.0,21.0,0.0
1974-08-02,17.0,10.0,21.0,0.0
1974-08-03,18.0,13.0,23.0,0.0
1974-08-05,18.0,10.0,22.0,0.0
1974-08-06,19.8,9.0,24.0,0.0
1974-08-09,17.2,10.0,23.0,0.0
1974-08-10,19.0,13.0,24.0,0.0
1974-08-20,17.3,11.0,22.0,0.0
1974-08-23,10.5,5.0,16.0,0.0
1974-08-26,16.6,13.0,21.0,0.0
1974-08-28,15.8,9.0,23.0,0.0
1974-08-31,18.2,11.0,24.0,0.0
1974-09-03,11.5,4.0,18.0,0.0
1974-09-04,16.5,4.0,22.0,0.0
1974-09-05,16.5,9.0,25.0,0.0
1974-09-07,17.4,8.0,27.0,0.0
1974-09-08,19.2,11.0,27.0,0.0
1974-09-09,20.0,12.0,28.0,0.0
1974-09-26,15.6,10.0,24.0,0.0
1974-09-28,16.0,10.0,24.0,0.0
1974-10-01,14.8,8.0,24.0,0.0
1974-10-02,17.3,10.0,23.0,0.0
1974-10-07,13.1,4.0,22.0,0.0
1974-10-09,12.4,5.0,21.0,0.0
1974-10-19,5.0,4.0,9.0,0.6
1974-10-20,4.7,3.0,7.0,0.0
1974-10-21,4.4,1.0,11.0,0.0
1974-10-28,4.0,3.0,5.0,0.0
1974-11-03,6.2,5.0,8.0,0.7
1974-11-05,2.9,-1.0,5.0,0.1
1974-11-09,0.4,0.0,2.0,4.3
1974-11-10,-0.6,-1.0,0.0,3.7
1974-11-13,3.5,1.0,6.0,0.0
1974-11-14,2.0,0.0,3.0,0.4
1974-11-25,-4.6,-5.0,-3.0,0.0
1974-11-26,-4.2,-6.0,-2.0,0.0
1974-11-29,1.0,-2.0,2.0,2.1
1974-12-07,-4.2,-7.0,-3.0,7.1
1974-12-21,-2.4,-7.0,-1.0,1.9
1974-12-23,-0.3,-3.0,1.0,0.3
1974-12-27,-3.8,-6.0,11.0,0.0
1974-12-28,-2.5,-4.0,-2.0,1.9
1974-12-29,-0.7,-2.0,0.0,0.3
1974-12-30,0.6,0.0,2.0,6.9
1975-01-01,-6.5,-8.0,-4.0,0.6
1975-01-06,-4.1,-7.0,-3.0,2.4
1975-01-22,-3.3,-4.0,-3.0,0.9
1975-01-23,-5.8,-6.0,-3.0,0.6
1975-01-24,-7.0,-8.0,-6.0,1.4
1975-01-25,-3.4,-8.0,-1.0,0.0
1975-02-11,-11.8,-15.0,-10.0,0.0
1975-02-20,-17.2,-20.0,-13.0,0.0
1975-02-23,-4.7,-6.0,-2.0,0.0
1975-02-24,-2.2,-6.0,11.0,0.0
1975-02-25,-4.1,-6.0,-2.0,2.1
1975-03-07,0.8,0.0,1.0,0.1
1975-03-10,1.5,1.0,2.0,0.0
1975-03-14,-2.8,-6.0,-1.0,0.0
1975-03-24,-0.7,-8.0,5.0,0.0
1975-03-29,4.7,1.0,9.0,0.0
1975-04-07,15.5,7.0,24.0,0.5
1975-04-13,3.8,3.0,5.0,0.7
1975-04-14,5.9,2.0,10.0,0.0
1975-04-15,2.0,1.0,6.0,5.8
1975-04-17,9.6,1.0,16.0,0.1
1975-04-21,11.0,6.0,18.0,0.0
1975-04-24,15.3,7.0,22.0,0.0
1975-04-29,11.6,9.0,17.0,0.0
1975-05-17,18.7,10.0,26.0,0.0
1975-05-21,17.2,10.0,24.0,0.0
1975-05-22,18.3,11.0,26.0,1.9
1975-05-29,11.0,8.0,17.0,0.0
1975-06-02,16.6,10.0,24.0,3.5
1975-06-03,15.1,7.0,21.0,0.0
1975-06-07,24.8,18.0,31.0,0.0
1975-06-12,11.6,5.0,17.0,0.0
1975-06-14,20.2,13.0,25.0,0.0
1975-06-15,18.2,16.0,23.0,0.7
1975-06-18,25.8,17.0,33.0,0.0
1975-06-19,26.2,19.0,34.0,0.0
1975-06-21,20.6,13.0,28.0,0.0
1975-06-22,21.0,11.0,28.0,0.0
1975-06-25,18.4,9.0,25.0,0.0
1975-06-26,20.1,14.0,27.0,0.0
1975-06-27,21.6,14.0,28.0,4.7
1975-06-29,25.0,17.0,31.0,0.0
1975-06-30,17.7,15.0,23.0,0.0
1975-07-01,17.8,11.0,24.0,0.0
1975-07-02,14.2,13.0,18.0,10.3
1975-07-04,21.0,15.0,25.0,0.0
1975-07-05,18.9,18.0,22.0,9.4
1975-07-06,19.0,17.0,23.0,32.3
1975-07-07,19.8,16.0,23.0,0.0
1975-07-12,18.4,11.0,25.0,0.0
1975-07-13,22.0,12.0,28.0,0.0
1975-07-14,26.0,15.0,30.0,0.0
1975-07-15,22.8,18.0,27.0,0.3
1975-07-16,22.1,14.0,28.0,0.0
1975-07-19,20.2,13.0,24.0,1.8
1975-07-20,15.4,12.0,24.0,0.0
1975-07-21,18.5,14.0,24.0,0.0
1975-07-25,20.4,18.0,23.0,6.2
1975-07-26,19.8,17.0,25.0,1.1
1975-07-28,19.2,17.0,22.0,1.8
1975-07-29,20.0,13.0,28.0,0.3
1975-07-31,17.8,12.0,25.0,0.0
1975-08-02,16.6,15.0,20.0,3.1
1975-08-03,17.9,15.0,23.0,0.9
1975-08-06,20.3,16.0,27.0,1.2
1975-08-07,20.5,16.0,26.0,0.0
1975-08-10,10.9,6.0,17.0,0.0
1975-08-11,9.3,6.0,17.0,0.0
1975-08-14,9.5,9.0,10.0,15.2
1975-08-15,8.3,7.0,11.0,2.9
1975-08-16,11.4,8.0,16.0,0.1
1975-08-18,21.7,15.0,27.0,0.0
1975-08-21,18.2,13.0,29.0,0.0
1975-08-22,13.5,12.0,20.0,3.7
1975-08-23,16.5,9.0,23.0,0.0
1975-08-24,18.4,12.0,26.0,0.0
1975-08-26,20.7,14.0,29.0,0.0
1975-08-28,12.2,9.0,18.0,0.7
1975-08-29,15.3,11.0,20.0,0.0
1975-09-03,16.9,11.0,23.0,0.0
1975-09-04,17.1,10.0,25.0,0.0
1975-09-06,17.3,14.0,23.0,0.0
1975-09-07,16.0,10.0,21.0,0.0
1975-09-08,16.8,8.0,24.0,0.0
1975-09-09,16.7,12.0,22.0,0.0
1975-09-11,14.0,12.0,19.0,4.3
1975-09-15,13.5,7.0,21.0,0.0
1975-09-17,14.8,12.0,25.0,0.0
1975-09-18,15.2,10.0,21.0,0.0
1975-09-19,15.2,11.0,20.0,0.0
1975-09-22,15.4,7.0,22.0,0.0
1975-09-25,16.5,8.0,22.0,0.0
1975-09-27,15.2,8.0,24.0,0.0
1975-09-28,13.8,9.0,19.0,0.0
1975-09-29,13.8,8.0,22.0,0.0
1975-09-30,10.1,4.0,16.0,0.0
1975-10-02,7.9,-2.0,16.0,0.0
1975-10-07,3.7,-5.0,10.0,0.0
1975-10-10,4.7,3.0,7.0,0.1
1975-10-13,6.6,2.0,10.0,0.0
1975-10-20,4.4,2.0,6.0,0.0
1975-10-23,2.0,-4.0,9.0,0.0
1975-10-26,3.7,1.0,6.0,0.1
1975-10-27,7.3,5.0,10.0,1.9
1975-10-30,1.5,-5.0,6.0,3.1
1975-11-02,-3.2,-7.0,-1.0,2.3
1975-11-06,-2.6,-10.0,-1.0,0.0
1975-11-07,0.8,-1.0,1.0,0.1
1975-11-09,0.1,-1.0,1.0,0.6
1975-11-10,0.8,-2.0,2.0,0.0
1975-11-14,-2.3,-4.0,0.0,0.0
1975-11-16,-6.5,-10.0,-2.0,0.0
1975-11-17,-6.3,-7.0,-5.0,0.0
1975-11-20,2.0,-1.0,4.0,7.2
1975-11-21,2.8,-1.0,7.0,6.1
1975-11-23,-5.0,-6.0,-3.0,0.0
1975-11-27,-8.3,-12.0,-6.0,0.0
1975-12-01,-3.3,-4.0,-2.0,0.0
1975-12-02,-2.2,-4.0,0.0,0.0
1975-12-12,-8.2,-10.0,-6.0,1.2
1975-12-13,-8.2,-10.0,-6.0,0.4
1975-12-20,-17.5,-20.0,-13.0,0.0
1975-12-21,-22.3,-26.0,-20.0,0.0
1975-12-22,-13.5,-23.0,-9.0,1.9
1975-12-28,-7.1,-16.0,2.0,3.1
1976-01-01,-0.3,-1.0,0.0,1.5
1976-01-07,-20.1,-23.0,-17.0,0.0
1976-01-17,-23.4,-27.0,-20.0,0.2
1976-01-18,-24.4,-27.0,-21.0,0.0
1976-01-21,-18.4,-26.0,-14.0,0.0
1976-01-23,-1.6,-4.0,0.0,1.3
1976-01-29,-4.4,-6.0,-3.0,1.6
1976-02-03,-22.9,-27.0,-18.0,0.0
1976-02-11,-24.2,-29.0,-18.0,0.0
1976-02-12,-22.6,-29.0,-17.0,0.0
1976-02-13,-21.3,-28.0,-15.0,0.0
1976-02-16,-19.0,-26.0,-13.0,0.0
1976-02-21,-6.3,-12.0,0.0,0.0
1976-02-22,-9.5,-15.0,-4.0,0.0
1976-02-24,-16.7,-21.0,-9.0,0.0
1976-02-27,0.3,-3.0,2.0,2.8
1976-02-29,-11.2,-16.0,-6.0,0.0
1976-03-03,-1.8,-4.0,0.0,0.0
1976-03-05,-9.2,-14.0,-6.0,0.0
1976-03-06,-4.7,-7.0,-2.0,0.0
1976-03-09,-9.2,-17.0,-3.0,0.0
1976-03-10,-5.2,-13.0,1.0,0.0
1976-03-17,-10.6,-15.0,-6.0,0.0
1976-03-21,-7.4,-13.0,-4.0,0.0
1976-03-22,-3.8,-6.0,-1.0,0.0
1976-03-23,-3.7,-6.0,-2.0,0.0
1976-03-30,0.7,-1.0,2.0,0.0
1976-04-04,4.3,2.0,7.0,0.0
1976-04-05,1.5,0.0,4.0,0.0
1976-04-09,6.3,1.0,15.0,0.0
1976-04-13,6.8,-1.0,14.0,0.0
1976-04-14,9.0,0.0,17.0,0.0
1976-04-16,8.8,2.0,16.0,0.0
1976-04-21,6.0,-2.0,16.0,0.0
1976-04-22,8.1,4.0,12.0,0.0
1976-04-23,10.3,0.0,16.0,0.0
1976-04-24,11.3,3.0,19.0,0.0
1976-04-25,15.4,6.0,22.0,0.0
1976-04-29,8.4,3.0,16.0,0.0
1976-04-30,3.8,-1.0,9.0,0.0
1976-05-02,4.1,1.0,9.0,6.1
1976-05-06,11.2,8.0,15.0,10.8
1976-05-07,9.1,7.0,13.0,0.0
1976-05-10,4.9,2.0,8.0,1.2
1976-05-13,11.2,9.0,17.0,8.7
1976-05-14,13.8,8.0,19.0,0.0
1976-05-15,16.2,9.0,22.0,0.0
1976-05-16,16.5,11.0,23.0,0.7
1976-05-19,11.2,7.0,17.0,4.6
1976-05-20,11.5,7.0,16.0,0.0
1976-05-23,13.6,6.0,20.0,0.0
1976-05-24,14.2,5.0,21.0,0.0
1976-05-27,18.3,12.0,25.0,0.0
1976-05-29,20.6,12.0,26.0,0.0
1976-05-31,16.0,12.0,20.0,0.3
1976-06-01,17.4,11.0,24.0,0.0
1976-06-02,22.2,14.0,28.0,0.0
1976-06-03,22.0,17.0,28.0,0.0
1976-06-07,13.1,8.0,19.0,7.5
1976-06-08,12.8,9.0,18.0,15.9
1976-06-11,12.0,5.0,17.0,0.0
1976-06-12,10.8,7.0,14.0,2.5
1976-06-13,10.3,7.0,17.0,3.4
1976-06-14,12.3,6.0,17.0,0.0
1976-06-19,13.8,9.0,21.0,0.5
1976-06-20,18.2,9.0,24.0,0.0
1976-06-23,17.6,12.0,23.0,0.0
1976-06-24,18.1,11.0,23.0,0.0
1976-06-28,20.0,14.0,26.0,2.7
1976-07-03,12.2,10.0,15.0,3.2
1976-07-04,12.8,9.0,18.0,0.1
1976-07-05,11.0,6.0,16.0,0.0
1976-07-07,11.5,10.0,14.0,2.1
1976-07-08,13.1,10.0,17.0,2.7
1976-07-09,15.5,10.0,20.0,0.0
1976-07-10,16.1,10.0,22.0,0.0
1976-07-11,17.5,9.0,24.0,0.0
1976-07-12,20.4,12.0,26.0,0.0
1976-07-14,15.9,14.0,18.0,35.6
1976-07-17,15.0,8.0,21.0,0.0
1976-07-18,15.8,11.0,23.0,0.5
1976-07-19,16.5,11.0,23.0,0.0
1976-07-20,15.6,14.0,17.0,11.1
1976-07-21,16.0,14.0,20.0,4.7
1976-07-22,15.2,14.0,17.0,1.1
1976-07-23,17.0,12.0,23.0,0.5
1976-07-24,17.3,13.0,26.0,0.0
1976-07-25,20.5,14.0,27.0,0.0
1976-07-26,20.6,15.0,26.0,0.0
1976-07-27,20.8,14.0,25.0,0.0
1976-07-30,18.3,14.0,27.0,25.8
1976-08-02,18.5,13.0,27.0,0.0
1976-08-03,21.0,14.0,26.0,0.0
1976-08-06,18.0,12.0,25.0,0.0
1976-08-08,18.6,14.0,23.0,1.1
1976-08-11,15.0,9.0,19.0,0.1
1976-08-12,14.0,9.0,18.0,0.4
1976-08-14,15.0,12.0,20.0,1.6
1976-08-17,15.8,14.0,17.0,17.3
1976-08-18,17.7,14.0,24.0,6.7
1976-08-19,18.7,12.0,23.0,0.0
1976-08-22,8.6,8.0,9.0,24.0
1976-08-24,13.1,6.0,19.0,0.0
1976-08-25,12.7,10.0,17.0,0.0
1976-08-27,15.0,10.0,22.0,0.0
1976-08-29,16.3,9.0,21.0,0.0
1976-08-31,14.3,3.0,18.0,0.0
1976-09-01,13.7,5.0,20.0,0.0
1976-09-02,11.7,5.0,20.0,0.0
1976-09-03,14.6,9.0,23.0,0.0
1976-09-04,16.0,12.0,20.0,0.1
1976-09-05,16.7,13.0,21.0,0.0
1976-09-13,13.7,7.0,21.0,0.0
1976-09-15,13.8,6.0,23.0,0.0
1976-09-17,15.4,6.0,25.0,0.0
1976-09-18,13.4,10.0,20.0,0.0
1976-09-20,4.2,0.0,11.0,0.0
1976-09-23,7.9,5.0,12.0,0.0
1976-09-24,8.5,6.0,13.0,0.5
1976-09-26,7.4,1.0,12.0,0.0
1976-09-29,1.7,-2.0,7.0,1.8
1976-09-30,1.6,-3.0,7.0,0.0
1976-10-02,3.8,-2.0,8.0,0.0
1976-10-11,3.8,0.0,9.0,0.0
1976-10-15,-7.4,-13.0,-3.0,0.0
1976-10-24,-1.4,-7.0,2.0,0.0
1976-10-27,-2.9,-6.0,0.0,0.1
1976-10-29,-5.4,-8.0,-3.0,0.0
1976-10-30,-4.6,-9.0,1.0,0.0
1976-10-31,-1.6,-6.0,0.0,4.6
1976-11-01,3.0,0.0,5.0,9.9
1976-11-06,-4.2,-9.0,0.0,0.0
1976-11-07,-2.3,-4.0,0.0,0.0
1976-11-10,-1.1,-5.0,3.0,0.0
1976-11-12,-1.2,-6.0,0.0,0.0
1976-11-15,0.8,0.0,1.0,0.3
1976-11-18,-4.0,-5.0,-3.0,0.0
1976-11-21,-3.0,-8.0,-2.0,0.0
1976-11-22,-2.0,-3.0,-1.0,0.0
1976-11-25,-4.4,-5.0,-4.0,6.1
1976-11-27,-11.0,-15.0,-8.0,0.0
1976-12-05,1.2,-4.0,3.0,11.9
1976-12-14,-3.4,-6.0,-2.0,1.0
1976-12-15,-3.9,-6.0,-2.0,0.5
1976-12-20,-1.8,-4.0,0.0,2.0
1976-12-22,-0.4,-2.0,1.0,0.0
1976-12-27,-9.6,-18.0,-4.0,4.1
1977-01-01,-17.8,-22.0,-14.0,0.0
1977-01-05,-13.4,-16.0,-10.0,0.0
1977-01-12,-17.0,-20.0,-11.0,0.0
1977-01-21,-17.0,-22.0,-13.0,0.0
1977-01-24,-19.8,-27.0,-15.0,0.3
1977-01-27,-11.6,-12.0,-11.0,0.6
1977-01-29,-10.0,-12.0,-7.0,0.0
1977-02-03,-2.2,-4.0,0.0,3.7
1977-02-10,-5.7,-13.0,-3.0,3.7
1977-02-12,-5.0,-10.0,-2.0,4.4
1977-02-14,-17.3,-22.0,-11.0,0.0
1977-02-16,-7.8,-18.0,-6.0,6.3
1977-02-20,-2.5,-7.0,0.0,1.1
1977-02-23,0.7,0.0,2.0,4.4
1977-02-26,-8.2,-12.0,-5.0,0.0
1977-03-18,1.7,-3.0,5.0,0.0
1977-03-20,0.3,-1.0,1.0,0.0
1977-03-21,0.6,-1.0,3.0,0.0
1977-03-22,1.0,0.0,4.0,0.0
1977-03-23,1.3,0.0,3.0,0.5
1977-03-24,-0.3,-1.0,1.0,7.8
1977-03-25,-1.6,-6.0,2.0,0.0
1977-03-28,3.3,-1.0,7.0,0.3
1977-03-31,-0.8,-4.0,2.0,0.7
2012-09-05,14.5,10.8,20.0,0.0
2012-09-06,15.6,9.5,22.6,0.5
2012-09-10,9.5,6.4,14.5,2.0
2012-09-11,11.2,6.8,15.7,0.0
2012-09-13,16.9,10.5,24.6,0.0
2012-09-14,16.9,7.8,26.1,0.0
2012-09-15,16.7,11.7,24.0,0.0
2012-09-18,11.8,4.2,20.4,0.0
2012-09-19,13.4,6.4,20.4,0.0
2012-09-20,13.6,7.7,20.6,0.0
2012-09-21,14.5,6.2,22.9,0.0
2012-09-22,15.4,8.7,22.2,0.0
2012-09-23,13.2,5.4,21.4,0.0
2012-09-25,10.6,8.5,13.4,4.1
2012-09-26,10.6,6.7,16.2,0.0
2012-09-28,15.9,7.6,22.4,0.0
2012-09-30,11.2,4.4,16.3,0.0
2012-10-01,11.3,9.5,13.1,1.0
2012-10-02,9.8,5.1,15.2,0.0
2012-10-04,14.1,10.0,19.2,8.1
2012-10-06,11.9,9.0,15.1,4.3
2012-10-07,12.8,7.1,21.3,0.0
2012-10-08,14.4,7.8,21.2,0.0
2012-10-11,8.8,4.2,13.8,0.0
2012-10-13,6.8,5.4,8.2,5.1
2012-10-14,5.2,1.4,10.8,0.0
2012-10-15,5.6,-0.1,9.1,0.0
2012-10-17,13.9,10.4,16.4,9.1
2012-10-18,13.7,9.7,18.7,0.5
2012-10-19,13.5,9.8,18.6,0.0
2012-10-20,10.7,8.3,14.7,0.0
2012-10-25,1.5,0.0,2.5,0.5
2012-10-27,1.5,-2.3,5.9,0.0
2012-10-31,7.3,1.7,14.6,5.6
2012-11-03,0.3,-3.4,2.7,0.0
2012-11-04,4.6,0.7,6.8,5.1
2012-11-06,9.6,6.5,13.0,0.8
2012-11-09,4.2,-0.4,7.5,3.0
2012-11-11,-3.7,-5.3,-2.7,0.0
2012-11-16,4.1,1.6,5.6,2.5
2012-11-19,1.5,-0.2,4.2,0.0
2012-11-20,0.8,0.6,0.9,0.0
2012-11-22,1.2,-0.2,2.3,0.0
2012-11-25,-3.8,-4.5,-3.0,0.0
2012-11-28,-1.2,-1.9,0.0,0.0
2012-12-01,7.3,5.6,8.2,1.5
2012-12-04,3.7,-1.8,8.1,9.1
2012-12-06,-3.6,-4.7,-3.1,0.0
2012-12-12,-10.3,-12.4,-8.1,0.0
2012-12-15,-14.4,-16.2,-11.1,0.0
2012-12-16,-14.9,-18.5,-10.8,0.0
2012-12-19,-15.9,-18.4,-12.3,0.0
2012-12-20,-15.5,-19.2,-11.6,0.0
2012-12-21,-14.2,-17.8,-9.3,0.0
2012-12-24,-20.8,-24.6,-16.1,0.0
2012-12-31,-6.3,-10.6,-5.2,0.3
2013-01-01,-4.4,-6.4,-1.9,2.0
2013-01-02,-2.5,-5.1,-1.0,1.0
2013-01-03,-1.2,-3.7,0.3,0.0
2013-01-04,-0.5,-2.2,0.8,3.3
2013-01-06,-1.1,-2.7,0.1,6.1
2013-01-11,-11.0,-14.1,-9.1,0.5
2013-01-12,-9.1,-10.9,-7.4,0.5
2013-01-17,-5.4,-7.6,-3.8,2.0
2013-01-23,-18.2,-23.0,-12.7,0.0
2013-01-24,-16.9,-20.3,-13.8,0.0
2013-01-25,-14.5,-17.4,-10.9,0.0
2013-01-26,-18.3,-23.1,-13.9,0.0
2013-01-27,-20.6,-24.6,-15.7,0.0
2013-01-31,-6.9,-8.8,-4.6,0.0
2013-02-02,-0.4,-4.5,1.2,1.0
2013-02-05,-2.2,-3.7,-0.9,1.3
2013-02-12,-5.3,-7.5,-3.9,0.0
2013-02-15,-5.2,-6.9,-3.7,0.5
2013-02-16,-5.3,-9.1,-1.4,0.0
2013-02-17,-6.6,-8.3,-3.3,0.0
2013-02-18,-9.0,-12.0,-6.2,1.0
2013-02-20,-12.2,-16.2,-6.8,0.0
2013-02-21,-13.5,-16.8,-8.0,0.0
2013-02-22,-12.9,-17.6,-7.7,0.0
2013-02-23,-10.4,-17.1,-6.1,0.0
2013-02-24,-9.7,-14.1,-4.2,0.0
2013-02-25,-6.9,-12.1,-2.0,0.0
2013-02-26,-6.1,-11.1,-1.7,0.0
2013-02-27,-3.8,-7.3,0.2,0.0
2013-02-28,-1.7,-6.6,1.3,0.5
2013-03-03,-10.2,-15.6,-6.0,0.0
2013-03-05,-13.6,-17.0,-8.5,0.0
2013-03-06,-12.7,-21.6,-6.2,0.0
2013-03-07,-0.3,-9.0,2.6,0.0
2013-03-09,-10.9,-18.6,-3.8,0.0
2013-03-11,-9.0,-13.6,-4.0,0.0
